9516 27297
8623 6219 303
6069 248 743
1583 5219 354
1003 8126 439
218 4721 722
2519 2020 38
4854 5070 -80
4932 8049 -466
2728 7708 63
98 361 -819
4995 9356 606
7664 4656 -143
9469 253 -644
6909 7380 894
9293 1229 99
4321 5702 -350
7474 1470 510
7427 6277 -562
5224 4164 -236
275 6481 291
8344 2883 -991
5400 5546 255
7742 8364 -432
3217 274 -440
8087 6674 941
757 617 747
7001 3251 -613
9128 3029 756
3989 8905 -703
4250 7614 375
4991 3863 537
6042 5172 -297
1184 4567 -832
4309 4358 498
8870 3843 279
8157 7615 361
726 8676 623
7290 4892 800
8597 3167 713
3590 8624 -453
9460 1954 313
6370 1773 444
4350 8551 -265
4668 3860 -653
4898 5803 607
4559 1624 654
434 5970 651
1772 7128 212
1347 8365 6
7307 3919 478
4744 7962 69
5062 6564 312
910 6648 569
6060 3782 934
7350 7207 -80
3437 2391 -449
1540 7098 -346
4655 8465 109
8417 8350 23
6754 7623 -315
9435 3143 365
2444 3225 394
3793 361 -499
1292 8546 -706
34 85 -833
6809 2959 -233
6639 3245 518
4144 5008 415
3850 5753 -261
7191 7512 -900
8513 9173 -679
6147 4211 -877
4243 1944 -662
233 2646 776
2960 4737 -265
7236 3781 13
6798 5145 465
7758 6230 496
3810 5825 -831
6528 3114 -306
4421 4817 -690
6922 50 -412
1591 2314 421
3069 5618 618
4606 5119 855
3029 4787 -333
3145 2365 203
475 7447 502
3502 2604 138
9120 5551 -873
4618 7813 722
8406 647 922
4107 1747 -559
4787 5719 954
3398 696 -488
4408 7906 241
4232 1338 755
2309 4425 467
4892 2746 -375
5692 2603 -223
6761 5869 182
5145 356 -848
4901 8485 10
7647 880 -170
7394 8149 531
7580 3704 -355
7752 5068 94
5335 2162 -524
8072 9254 -248
4238 4845 218
5886 1162 784
703 7035 -877
477 9191 -957
6772 7788 376
9239 3701 31
2930 1438 922
1903 7202 928
7031 6836 -602
1931 579 -491
1234 5072 -745
971 5091 815
7531 4284 -106
7000 3678 -639
9337 4255 378
4396 9287 597
4340 5103 663
1533 1863 -604
5561 1598 -697
408 1275 -307
4874 8220 -939
7758 5194 -268
5574 1181 -628
3713 8103 158
8200 763 457
5637 6165 73
1523 1415 -425
836 5147 -153
7739 3351 -707
902 2834 -926
5096 8409 -837
7185 9175 -72
5740 5620 -526
8814 4807 -312
8241 3142 223
2005 3996 -749
9484 5245 -886
6287 5895 137
1898 8546 460
7063 8508 -954
2446 3157 606
3498 1305 -969
8747 827 370
4749 7616 405
6990 2619 -550
5064 6162 774
3073 2446 167
6625 8805 -580
4013 5413 2
5545 3112 -198
8140 5850 -864
7805 7722 -681
3622 4914 -659
1490 7595 603
5769 1730 947
8497 8059 584
4075 7271 -109
129 5482 -429
6709 8408 255
5664 1386 313
2621 829 460
4362 7958 -181
1634 7243 -817
6519 2053 -295
6486 209 -288
1952 829 -323
4195 3460 -203
7715 5030 750
8252 2517 -155
510 4174 619
7151 6001 -492
5386 7166 661
7167 4667 -24
7573 5831 323
1620 7811 553
2963 4674 -654
2545 6685 322
1094 6354 573
9170 9214 -786
6450 9511 693
7357 146 -808
5657 6983 675
6582 7926 666
2919 6175 721
3180 6317 897
8901 9313 593
8594 6238 -138
1946 1518 -389
7204 1688 13
4024 6194 -271
2534 5833 453
1206 6341 -430
1586 7378 257
5819 485 -563
5085 3453 -706
6832 3813 -568
1722 5038 -347
4588 1143 372
804 8704 -937
2139 9350 25
4637 1181 -66
9120 8393 660
1035 2193 364
4342 5221 -73
8993 1902 -719
5557 6372 -227
1592 1064 -781
628 5365 9
2529 6877 0
6221 5458 711
4660 3332 -324
3666 5517 282
1321 2668 -649
8054 2599 44
7453 5801 -560
658 8487 856
3638 7877 108
8934 5077 781
5631 979 -710
5350 7131 397
8168 850 -382
8030 3659 964
4542 2063 723
6513 8424 -558
1573 4829 -766
2143 1581 -594
1142 6012 971
5255 2666 -139
9280 2105 -296
2448 1501 -159
1363 2178 -83
392 9084 -723
7471 2923 -579
980 7323 63
7731 7205 267
215 2809 480
6765 9317 978
7523 8758 -365
5267 3203 954
6297 4250 -806
862 9264 -515
6472 4662 -956
4168 3078 141
1834 8580 -678
7319 5269 590
3972 7065 395
9406 1933 997
3382 7120 290
8373 8955 274
2677 1752 -5
716 5415 693
8849 1617 -899
4958 6806 -866
6501 7696 632
4328 6406 -831
2922 460 501
4492 3230 -930
8281 1889 -28
6289 7821 -186
9380 6179 720
5350 6158 0
7305 7510 392
6753 412 615
5259 7670 -917
451 6436 -997
9330 5999 169
2750 794 728
4760 7338 -481
2850 4448 -608
5114 1357 -552
44 3912 -678
665 4342 135
9075 1616 -426
3510 3703 -824
7547 4255 -585
5851 5531 -74
8198 6986 -998
905 7304 -297
8867 8150 111
5306 1656 508
6282 5652 259
6248 6938 -462
1319 5308 489
8749 2545 295
224 5635 370
169 4866 942
3170 2144 664
6610 6387 -813
2763 2978 751
5965 8284 -884
8822 1290 -135
8664 4727 -177
6392 1547 -90
2761 497 -119
4707 2969 280
3336 3211 -852
6279 4139 231
8616 1312 -488
1041 5146 462
4675 5186 692
741 5895 713
6370 2471 34
9215 3867 -671
2682 2416 510
2050 6823 -778
840 6448 -402
323 5722 226
5772 2995 906
5090 8601 499
5164 5733 -315
1484 1134 993
4736 1651 -636
2328 3401 317
957 7703 141
5739 7672 863
2566 2671 422
7585 559 -620
6078 3774 837
3522 2223 -644
1887 1956 -335
9228 1981 -254
3070 5618 193
9329 6989 -490
5775 4703 323
5105 914 -888
7321 9290 -801
7082 7955 56
3144 3494 -831
5870 5432 -486
4179 2399 633
130 4464 -22
7002 5939 730
4905 8621 760
8803 4464 -172
4608 8057 -512
7471 5539 -687
310 4786 -102
3862 7295 -368
16 7315 -288
7351 1597 -785
8237 5990 559
7955 4602 -345
9485 6808 -607
4385 8852 -650
6644 8101 -229
1993 7224 765
8797 1458 -230
9087 3367 741
328 6745 -431
1678 350 238
6708 892 411
1531 7623 -586
1481 5574 547
5752 2852 258
801 5989 53
5937 7615 -238
9284 1539 -698
8996 2877 -777
4150 1050 -167
7803 253 232
3794 3198 968
4559 217 818
3762 82 684
2483 6 422
6949 8074 -85
4361 3104 -937
7665 2007 -841
1559 6571 -945
5530 2888 -841
9466 8861 23
255 93 -855
9490 4021 847
4113 5913 -195
599 5227 -570
8795 1957 896
6602 5122 12
8998 6052 426
5354 14 882
8269 1999 -384
3297 1617 -540
6438 5974 -258
1362 1518 -241
8601 7629 -806
8897 8837 871
6531 3065 808
1915 10 -906
5124 2168 818
1444 5716 203
610 7929 -870
3198 1340 -609
5668 5295 870
2163 1308 175
4629 7078 317
7720 2234 804
927 3673 -149
4026 7978 -342
6602 6612 -135
9076 7192 -108
8863 136 59
4252 3718 841
8619 7864 750
6342 3778 -700
1278 5751 -795
1012 6304 -1
8950 245 586
3608 4503 15
6553 1732 -355
8752 7654 -109
4508 4898 -111
8883 2221 799
5966 6770 204
179 825 486
7297 8393 -247
2658 436 2
1591 6226 108
6318 6235 -495
9188 2112 627
8203 2343 -406
4298 6136 296
115 7012 -50
6283 7698 713
29 3342 -239
4292 5029 576
6458 8809 -229
3413 2321 342
3858 6855 -919
502 2983 -287
1586 4385 -166
7786 2419 -410
7260 1365 534
9065 3258 -957
6030 4426 608
4864 839 95
2025 6283 282
6673 1178 131
6609 1733 -906
9062 5457 19
6892 263 985
5641 7587 -418
2107 2179 862
2075 5081 609
4916 9357 -727
5610 2244 -358
140 6016 -190
2806 3161 -980
6171 6288 -83
1035 6901 -441
5107 8880 723
9512 1757 -223
9343 7177 942
4712 5205 790
7884 556 435
7610 6034 985
32 5602 -149
5281 6680 -574
601 3859 419
6862 5481 -880
2267 847 299
6060 6213 -284
2960 2739 -999
1675 2292 817
8477 1762 331
8383 5907 481
2817 9473 50
5466 8200 173
9279 5652 -955
8484 4024 887
2524 951 433
567 562 -761
8525 5762 867
6048 2802 189
2487 3007 -353
1917 4617 586
4943 243 235
1798 2931 754
364 472 860
5054 9169 143
4663 6240 409
6547 6683 -117
9485 3535 526
8694 5717 888
6357 8676 827
9152 5550 -907
209 5382 -901
8951 7855 -389
5159 6197 425
6969 5900 796
8820 3552 660
5711 3916 -30
3180 780 672
1151 7774 -482
753 8912 -158
9085 538 935
9214 3532 -373
7942 1641 -357
5117 2893 -953
6479 5587 -696
5913 8226 -601
7709 6648 871
8752 4104 455
1866 1403 799
4318 9475 -769
8858 8825 -50
1727 4858 987
7430 6908 -378
5684 4870 915
3025 6806 475
1265 29 -529
4850 1964 -984
5026 9002 356
6976 9453 273
650 3591 -676
5083 5508 196
5996 2133 -148
961 608 -369
1915 7264 27
9383 2686 -376
1482 7331 917
842 8028 29
7983 4475 566
776 9102 -97
2688 7694 898
2411 6173 -81
9055 8637 -178
4142 1522 -720
4768 2167 -429
1673 8867 -562
2430 5270 -816
5281 3262 -636
8011 8876 206
3291 4147 651
7230 8987 -161
6843 7989 -189
673 3703 294
7791 6133 827
4374 56 -269
3096 5773 -768
8174 4840 -109
6430 2887 770
6081 6814 -934
4371 5740 -147
8233 8710 -279
452 5553 -953
8906 7514 293
3884 8387 -876
7621 2119 64
368 7068 -106
4588 4033 557
7544 8544 -238
4143 5956 -512
6988 5631 -377
1084 7512 -373
6046 5984 791
8780 6965 856
8193 7564 -392
9357 1863 -990
6740 9088 942
1843 4079 -919
7402 51 -172
9075 4688 761
4562 8908 -425
7629 9413 -966
1501 4477 -186
6928 2388 -765
2772 3605 381
5220 2495 974
3508 5733 -606
8314 4841 -565
7306 7589 -437
5255 4972 -9
5627 3167 555
8823 2652 -219
2267 2731 352
6246 5474 -383
5966 4032 153
5282 7186 -625
8085 2294 928
4753 7520 -739
3022 1666 55
7352 3699 -974
2659 1448 413
8884 9027 -148
2437 6046 -882
7713 4647 -554
4550 4229 626
3520 6416 264
1678 441 -31
9170 468 -141
3507 9280 -712
6028 6004 -310
9396 70 675
3085 8035 686
633 8312 -789
3861 5071 -424
8760 8391 738
5289 7746 -454
9101 8595 978
2577 715 26
1117 1928 938
5960 743 -901
4853 6576 -872
3324 7970 -415
5588 993 87
443 5331 545
1137 6575 231
2563 2868 -794
5932 5290 -212
8384 2179 646
1380 6145 -21
888 7843 596
1509 1160 -292
6683 3515 -524
3346 8123 157
7910 4078 724
6727 3880 426
3724 2079 545
1298 9459 -333
2242 4029 612
5250 7848 -969
1059 6005 -211
1619 9068 3
6601 2827 -953
2524 2980 683
8056 3457 443
2866 4117 -534
3194 6823 -841
2654 3063 -758
7310 674 -194
7589 4797 399
8420 839 66
4654 1860 -496
3492 9367 467
2246 7860 959
6575 1368 306
5816 1066 998
3723 4504 743
4245 2171 -315
9490 3824 -479
1436 9199 257
7722 6317 705
8779 1394 -836
5742 2874 -625
5675 2280 240
7852 2448 993
267 3518 446
8945 7582 323
2926 3154 574
3064 5773 716
5924 2369 351
5366 191 854
393 9508 -753
3080 465 -32
5268 7399 -665
7083 4856 -918
8650 4425 189
2971 3201 -711
371 2948 209
6175 1429 119
5969 4335 926
9042 9263 395
5278 7136 223
2404 6206 602
7581 6993 685
3920 4513 418
7776 8342 -491
3824 7962 -895
4601 8105 350
2987 4361 200
95 706 749
229 5923 -650
7089 6194 -944
1053 5900 511
6965 1127 -922
894 6791 943
5786 26 908
3640 3981 -574
8302 6899 -308
7242 4172 522
4664 5927 -436
885 8117 -496
9264 9100 -533
8513 9010 -838
3326 5641 515
3856 7785 320
8742 4669 339
8428 1591 -368
8523 5161 -720
7550 2821 -364
5923 2107 -847
5942 1037 -567
5614 8337 -817
6288 134 247
4356 3262 293
7866 3542 -747
1699 3184 -101
8081 7474 -784
1962 7525 -528
2550 4758 -927
7410 992 397
4527 1846 -303
6981 5348 741
6664 3379 817
4337 4005 -960
1202 7071 743
5645 2452 -16
4596 8676 -338
7287 8220 -488
8694 4711 759
9073 9507 -86
1555 7756 -107
8862 2923 -56
676 4367 141
4828 592 741
5850 6687 -84
5089 4933 611
3307 6808 -462
5173 7564 483
8437 3272 977
3489 8744 332
8596 8338 998
4139 8788 202
5334 7914 -680
8782 5615 -295
2856 5471 866
3662 5573 -853
306 2253 -983
8666 2289 170
482 104 -348
530 8650 305
7090 7524 768
5035 7312 -800
3422 7343 -7
6876 5661 -468
5959 790 353
2252 1278 -108
7715 5252 151
938 8650 -539
977 1218 295
891 5557 489
481 1124 708
6184 2861 -998
1443 8319 816
2086 2900 -174
2881 9 549
6906 776 -913
4122 6690 99
5067 5179 -401
6730 1888 -225
1708 6770 44
8031 2213 -960
4133 3490 -430
8629 1402 528
9044 8986 597
9124 5022 -522
3929 7121 -29
820 9335 827
2064 1608 882
6513 8970 -512
7324 5024 236
7640 3651 150
5339 9423 461
6929 2436 641
7799 1319 315
3347 2781 -226
8815 5109 -493
5764 4025 618
4439 3739 232
7252 308 1000
1333 8347 -681
5251 3792 -175
8531 180 610
3752 3697 699
3997 3180 -52
1910 6401 128
3819 8860 834
3488 1356 727
9174 1311 717
4779 9380 304
7986 863 -805
5093 3716 -104
895 226 55
3287 7034 206
9469 5900 969
7125 7063 813
543 9362 820
1259 1049 -909
343 9047 60
3908 4571 -163
3055 7983 867
4852 588 -218
8434 2683 -433
2352 4711 -612
5578 3939 -247
1798 6296 16
6835 1896 64
3545 8226 -659
1717 3236 812
4782 7392 -668
8468 2969 -134
7799 7095 -837
8793 1687 -564
1642 4150 72
6995 8379 741
157 2281 -881
2518 7973 -677
6205 2140 100
4922 6689 756
7860 5447 -800
9330 1170 -100
6190 3793 897
7244 1567 -829
8350 725 699
4287 4660 996
6925 6075 696
6390 5820 546
5829 6522 -190
8381 8053 -264
7337 4452 910
6817 7208 214
774 8807 62
9358 3220 697
9458 5036 -601
7890 9123 -908
213 142 -958
3736 2215 656
4520 6030 -993
4548 7567 330
8971 4992 6
681 7317 -780
6368 9136 -449
7771 5443 -188
9054 7552 862
1076 3463 -860
71 3568 -729
5742 6259 681
6461 8983 359
3273 193 -114
4636 74 -205
8531 1442 -89
2846 1118 -772
4405 5237 354
7368 933 -110
8425 6959 -327
8379 2262 484
1442 3408 802
9181 1723 830
7771 9254 111
6506 6311 178
2456 2946 -616
6805 6609 37
7015 5825 -616
5232 4279 -77
7802 5876 -691
8603 7849 -336
3953 8256 252
4055 8399 -982
3059 5771 -955
9492 5631 -347
1422 4766 -545
333 5328 -267
2875 9046 310
5194 8065 257
5083 2906 764
6809 7857 -681
6361 5332 -850
1315 1407 -519
9346 3613 -194
6249 6150 -858
4193 530 751
5339 6481 -455
7248 3048 -361
4889 6636 133
729 1294 -607
1064 1621 -71
2502 8665 44
310 7556 724
2483 4402 549
3648 3268 358
3679 7089 -847
4270 574 -885
1533 7271 -820
2930 2378 624
4007 6496 84
3856 2907 -788
8631 2717 686
5503 5180 -182
2150 6135 -448
8692 7704 484
1353 897 789
5929 8562 27
5397 5499 -640
3709 7321 -493
7651 5368 -29
3019 9286 -711
881 6274 -37
6549 2193 163
1010 1820 858
3051 2263 735
5117 6566 -723
5693 4825 287
6859 6942 -89
312 3148 768
8763 453 156
4806 9015 -928
4326 7869 -585
1517 2794 -625
3731 2149 -61
6486 8762 -59
8064 1919 879
2070 937 951
2792 6331 905
40 8454 -789
9409 9510 740
6717 2161 450
1476 5984 -393
5203 4167 855
8295 2406 628
1829 4508 -586
8562 8980 -655
4784 608 -111
6178 8553 -549
2264 3604 -153
5527 3520 175
2290 612 -780
8750 4325 431
7554 5597 -78
5366 8386 702
4259 5215 231
8299 8334 859
7047 8192 645
1982 7257 430
6937 8481 -962
7200 7794 -575
4350 8884 766
8037 6543 -517
1760 5027 857
4344 4300 -595
5407 5892 -750
2282 7605 -68
7764 2897 79
780 7822 -225
2954 2073 975
1934 6000 407
5430 6695 -953
1485 8912 464
2689 4789 -335
7351 8045 82
7301 4698 990
8890 1314 -243
3862 8192 904
6815 335 65
6538 6205 -283
8833 8209 320
3166 2950 724
9186 2532 365
3965 9513 -482
9272 2873 -584
5084 8943 192
369 8171 566
9365 7121 499
8802 229 -720
2245 5683 -619
873 2482 859
6184 8288 -835
4377 1321 739
5965 887 -856
2532 8737 530
4816 155 -480
8538 5514 307
7654 1349 119
369 367 278
9485 4259 570
12 4388 -157
3583 1406 -141
1041 1 615
3997 652 -788
1844 6327 643
8584 5662 393
4580 8182 897
3774 3526 -526
5846 7595 -908
7065 3662 295
2449 6011 -739
5207 4513 556
1892 5712 -210
1552 5637 120
1486 6579 674
2571 4952 -215
5176 1703 -271
7999 6558 132
301 7661 -991
837 6971 199
2206 1701 885
6387 9357 372
5643 1602 -596
1980 1549 -467
6930 7089 -57
4608 1244 531
7667 4114 -809
4234 1773 -730
4317 5551 -930
5801 5204 863
4218 2606 601
108 1692 68
6934 2809 960
600 6727 -315
362 6140 -756
1852 8682 -234
6635 7314 32
2890 8044 -636
4562 434 -436
8902 1368 240
8243 6095 933
995 8903 -143
7787 1572 -274
629 7634 -428
2706 1340 605
5074 6303 56
2189 1562 -135
5980 3334 -306
3288 630 -39
7050 6697 218
7227 5095 982
2960 9181 -649
8238 4533 800
7932 7295 -812
1661 2579 -647
4682 5664 579
7105 8316 530
4356 1730 174
9241 4758 739
6983 3670 370
688 6946 -298
3471 4360 -242
8243 3867 -448
7938 2592 892
9432 3893 142
1847 5693 -17
6952 6029 -295
2982 4987 -150
529 2215 312
2636 7325 124
8243 4935 56
2527 7662 -783
760 6540 -108
6166 7744 198
8121 5597 986
5257 4193 -238
9018 6100 -886
5456 1671 -272
5400 391 -314
2180 8155 887
6995 7690 77
3800 7740 298
544 3798 -425
7597 3854 242
4169 4155 -505
4801 4185 -577
3892 5818 -616
3350 861 -903
2609 8468 936
40 3523 -289
8923 6461 -83
6885 2565 -718
1581 632 -788
9507 2626 739
3764 5278 -573
3635 2336 667
3183 696 -907
4040 8409 -229
8144 4826 -527
884 6894 -265
5942 8628 -527
8768 4965 758
558 7250 -802
6861 587 858
7799 3090 -687
3447 2712 -179
1868 4380 431
5787 4147 -866
2189 8489 676
1987 35 -594
1952 5101 690
6950 9355 -382
6668 5798 78
6992 2046 -551
3033 743 -419
373 7268 686
3845 7175 -450
9036 1091 -528
951 9240 167
195 1101 81
3207 4349 944
8975 3334 -778
3854 7431 -381
8292 4601 -337
1168 8416 -826
4853 4209 877
8035 412 337
5373 8741 -496
4598 5227 894
4740 3160 -765
8207 893 648
8247 21 -735
3031 1777 457
231 7608 -723
8811 8217 316
7600 4113 818
9430 8976 -431
4275 3386 -635
5750 619 701
6863 5503 338
1942 1329 -424
8727 7262 -757
4305 2300 -937
5184 5058 548
1871 634 140
2678 1769 -373
3267 9481 562
28 8951 245
2042 3230 849
8764 4248 -25
4292 5604 -34
2262 6803 149
4945 2623 643
5099 6421 -329
1004 3566 -805
1916 743 818
7023 9326 -980
5392 9120 604
8499 809 -834
6447 3824 -767
2546 7899 -985
3552 1640 -1
1504 410 -468
5735 6557 -300
3756 9037 -885
5426 7471 770
8868 1348 -86
2117 7847 -513
4322 1746 -361
3277 4687 -13
9034 6217 440
8561 2596 -541
2734 5884 649
3942 3904 -131
6259 8925 96
3711 7338 -599
2271 3256 130
1700 7728 -919
5526 3463 173
4573 3589 646
3098 1548 -231
7329 5636 468
7370 5181 789
7389 2641 299
3344 6212 -330
2120 9402 -430
7261 7909 -133
4296 5468 348
5066 933 -217
8525 3089 -590
4882 8454 922
5308 8705 638
2543 7567 -358
1434 6897 892
5520 2510 40
762 7311 484
9307 6138 932
4982 1332 -90
4686 7412 181
4744 2700 1000
2687 3010 791
8698 464 467
5670 5306 -670
4780 7383 366
6123 2807 77
5114 1218 -645
7750 1227 249
3995 3 477
6026 864 990
644 4821 -871
5076 2221 457
7235 4793 790
6927 8615 201
1359 4428 435
6870 820 72
9233 4955 -417
9133 5868 878
1991 9412 -551
1385 1686 932
896 7987 -72
3415 645 17
5963 8000 -125
1390 81 -155
691 2358 312
3968 8284 -906
2745 3228 468
9135 9514 -895
1086 4703 -384
2902 1660 -515
8885 9240 -635
358 9450 -465
3022 2663 -749
1569 3673 269
8783 9176 157
1838 1981 146
4356 2414 -925
2465 3854 -901
9323 44 -241
8704 2198 -653
7234 5909 -794
1986 424 -604
1446 199 243
3565 7995 581
8885 7574 -503
6192 2489 -130
9339 5500 440
9477 6889 719
1120 7466 -580
8591 8156 986
7087 2892 91
8266 6622 -980
4318 1301 -735
5298 6288 952
7125 8451 864
6872 8018 -584
3669 3895 -808
6593 5110 -720
6582 537 -296
2679 4111 -992
3892 7303 477
6466 7410 843
6597 4902 -342
9256 1480 742
8417 3769 846
3212 8758 -249
3402 6966 -391
4199 5855 -939
3415 4011 827
1634 1150 -533
7571 8394 -40
810 9294 952
42 6862 -875
583 5642 207
4139 4299 93
7341 449 103
5715 7839 143
8996 2562 454
3301 8755 -564
2949 8725 401
398 8078 -948
3606 4098 -643
4317 6931 246
7657 246 88
916 8906 62
934 2617 931
1349 7902 -752
8404 5711 -475
5071 7966 151
2719 6141 -553
4957 1147 237
8343 3346 -401
4043 3144 48
1156 5068 -560
9367 1917 917
8411 7933 571
4701 1222 -169
8102 1512 444
4351 7618 -782
275 1132 394
302 6723 -419
4097 9475 -551
3644 5241 974
8660 5387 -104
5015 4705 560
3969 2495 -637
2575 2013 -341
2444 8158 -722
4216 4093 741
2060 6908 -859
8600 3572 802
8708 5934 724
1806 7553 -583
3505 8309 -377
5643 1130 -666
8191 5804 58
6300 7361 -612
5704 7144 -382
901 2175 -278
6330 7008 -713
7444 251 322
7173 8734 -951
2624 2631 -962
4808 6714 344
9203 9410 276
4247 2442 -419
2578 7312 442
4600 7933 -96
4802 8830 607
6199 8638 -646
9004 1466 -351
2903 8463 218
9223 1312 -658
1307 8317 54
2345 9080 -46
9248 4171 898
6358 3090 914
6069 1847 -119
214 450 -745
8130 318 392
5646 440 679
4776 9370 621
2465 7577 907
8313 7739 -256
4540 7086 142
4971 5445 879
8353 1395 -68
1452 5822 -8
6142 5047 -669
8568 6883 855
6503 1285 321
5044 2923 -406
5226 5008 -861
9300 6058 -561
1724 7636 -592
9480 9357 -282
9164 7805 356
1696 3559 -171
5847 5128 182
2700 1205 72
1210 7458 624
5017 6537 -541
245 7595 755
8378 7443 746
8897 437 -985
1841 335 452
6806 2437 928
2766 2339 -694
9432 6652 -428
1250 1581 -613
2927 2383 -562
5573 6439 -399
5860 954 -329
8134 8065 101
2569 8432 884
208 8381 -594
5769 2487 -293
2352 615 -968
6784 3571 295
8042 5995 -2
5831 3452 -176
8472 1651 572
3932 706 -154
466 8842 -347
7712 6948 -474
7023 9250 386
5309 4290 215
5816 3794 56
4563 7785 624
470 7477 381
4189 6443 -39
8952 849 134
2173 8599 186
2962 7818 -607
826 2887 -532
6514 1078 -297
8985 5436 -480
1090 4434 36
183 2061 565
2828 878 -803
3576 5119 -717
7762 885 -690
5678 567 710
4364 6332 579
8509 8275 326
5070 1968 645
1833 8514 219
2645 8815 -873
2734 1634 -502
5274 6607 -41
2539 8921 347
1008 9309 283
5635 503 10
3137 2357 -321
689 6657 -473
6600 9084 762
455 5643 -513
4528 6979 359
5314 893 514
3674 1550 320
7149 5518 -571
5755 1842 288
8675 1471 -352
5986 2444 -269
3855 6573 415
7508 830 -513
7687 2874 155
2088 4428 -368
3806 8582 -239
1735 2865 321
4146 3748 -861
4665 4275 -480
7613 5768 992
4645 3905 936
137 7486 185
3747 1494 951
9382 6881 -339
566 4245 320
5999 1326 262
1362 8695 875
9513 7304 151
9130 1262 -493
9320 5619 123
7599 6788 781
7449 4614 -863
3787 644 -607
3888 5054 -343
4890 4736 506
2457 1925 407
271 2352 -631
5473 2438 -843
5578 4804 508
4557 5518 404
9257 3720 19
899 673 -86
3293 1020 285
1070 9321 -482
3821 2534 294
5338 1810 -193
7125 1919 505
3399 3861 994
4125 1586 -675
2803 3649 409
2270 1752 883
6342 3302 -429
5982 5601 269
6243 1919 -512
7520 3433 996
6530 5966 634
5060 1044 -418
3431 7834 990
7356 1276 635
1800 1172 93
5055 509 -426
738 9476 353
8878 9025 692
8404 1033 389
3169 7716 -103
7655 4535 871
5518 5674 -467
543 7004 -982
4230 8985 -494
7091 6453 432
1188 6824 224
5001 3615 -231
2539 4332 -600
752 1808 -280
4055 5708 -962
3641 8848 -317
7046 4117 870
6117 5776 -967
7619 2597 946
5451 4481 -715
53 3058 557
3276 6353 1000
2605 6966 -955
3826 1006 486
19 5707 -823
8093 5053 -841
5499 1724 607
7694 7883 696
9211 7121 -656
5346 1479 -469
4480 976 -506
7310 850 -21
2797 5118 878
5862 877 -598
5592 5087 -460
4014 6532 871
6686 1676 551
9060 7414 368
3908 8222 -746
8958 713 -162
7122 6 759
7534 5132 -175
1760 6004 -728
4700 5191 -565
919 8423 -881
877 4087 -294
7773 8402 -440
5465 7065 -320
5752 4601 -906
481 1885 -11
6168 8938 414
2873 4161 317
4658 5356 -894
357 7153 34
618 632 248
3327 5673 196
6904 6416 93
3968 548 705
8247 8520 -890
5783 8683 112
6751 6325 -14
4729 5542 374
6308 8158 902
8659 6352 -288
6669 4443 4
8935 6036 -857
2329 3889 -227
9106 5026 -313
4435 8325 -297
806 3125 261
4456 3826 -858
7614 7180 -916
7074 3666 -252
8068 1647 712
4457 8705 -543
6463 1046 471
2384 631 -125
8439 3239 -549
6028 5116 -731
7180 5673 -619
8671 6202 542
4555 1199 -942
4332 2716 -549
4547 7871 -38
2668 2705 -577
4184 6079 550
4862 5491 -67
8078 652 710
4175 8085 -587
6347 1537 -481
1587 1924 -234
1531 3229 -523
8482 5543 127
3373 8509 -446
635 9199 371
7030 3684 -16
286 1396 131
5385 637 -496
5788 2770 -454
709 606 -167
8868 1478 929
3677 7595 228
1842 2365 403
2018 2544 -761
6684 1724 -112
5068 1087 -620
4465 7719 730
1715 6551 -902
4454 3462 147
4813 8845 948
1517 8694 -588
3797 6027 472
6445 2899 234
4750 9397 -341
6407 3073 815
5675 8707 -930
3036 682 -193
7702 7299 -905
5814 8619 -558
1155 4173 -788
2712 5667 -2
1722 2362 782
1888 4617 314
9253 7227 669
5133 410 176
7326 9157 -756
7271 4566 218
6216 1403 405
3850 6238 -958
673 6105 -831
5906 550 417
5601 8832 241
245 2586 633
9196 201 620
1361 3064 -371
3575 2372 544
3775 4350 -427
8648 3034 -660
1880 3114 -725
841 6652 -337
8255 9079 366
1990 1726 261
5393 7620 -708
8765 8539 -310
9023 956 -987
166 4529 383
5431 7815 -741
1882 903 384
1206 7206 -616
1238 8435 198
933 8716 343
1358 7176 473
8211 2600 -743
7542 9074 581
5908 7627 -722
2965 1495 462
4899 6332 -477
3131 5778 -968
4743 9502 -831
8807 5415 -376
405 5038 -279
3448 2274 57
9363 6450 -611
8778 3882 701
3643 8200 -620
2459 14 740
5020 4815 -814
6831 5749 -52
7472 8478 -243
7858 122 703
1294 6513 -31
8917 7010 -242
5615 8712 871
1737 489 -15
3775 4120 -290
781 4185 54
1982 3840 -208
2049 1541 -1
5296 5860 -304
3121 7027 -137
9180 9153 -309
8886 9140 572
4734 6061 -123
6777 3006 462
1362 749 971
2889 4202 466
2645 6436 899
4212 5047 495
5667 1712 249
9187 4777 966
4467 2888 87
8609 8990 838
3676 6280 891
8207 8543 -266
2784 2224 -601
4594 1921 -454
260 6540 639
3528 4961 715
8425 1475 -145
6554 4727 940
3960 4754 169
479 9425 -2
1328 4879 -350
5125 6316 -987
6806 6199 -352
8479 2064 -649
4317 7206 999
4095 2022 812
8183 143 642
3982 9165 -292
1829 1727 -62
2420 8473 -227
1719 867 710
8940 5858 -702
1334 5661 -339
435 2883 961
9214 4559 -270
874 4140 -219
3522 9288 -828
5786 8356 517
2516 429 -585
5533 5930 -119
194 8464 281
6906 8774 877
3233 3097 408
8599 4691 106
5290 1603 265
1587 5660 200
4063 6150 332
8779 5410 773
