20
972 1932
194 914 273
461 359 248
51 841 901
772 115 965
672 85 565
694 911 802
691 36 29
654 340 304
835 431 572
767 470 484
796 886 314
832 479 278
294 721 261
519 234 885
8 107 954
892 31 677
103 710 692
45 800 550
42 366 4
342 484 659
448 74 40
55 268 814
318 545 701
268 298 972
823 346 776
193 817 919
23 678 14
157 148 993
5 346 550
602 399 656
839 598 652
615 391 116
871 61 353
312 833 698
689 808 329
820 645 923
565 489 140
380 825 558
488 848 483
419 777 164
34 487 866
771 558 302
758 2 907
888 328 93
85 835 501
749 381 659
294 687 739
483 315 885
191 347 7
600 767 710
877 572 639
415 88 647
809 262 86
62 81 842
278 869 849
251 304 270
66 261 711
349 59 935
150 79 931
856 245 792
641 306 91
643 470 107
367 540 747
731 268 646
662 474 936
435 221 421
315 606 862
436 277 79
210 898 967
170 493 272
175 108 16
7 27 872
719 419 386
760 759 621
940 913 502
5 344 787
557 835 641
847 635 693
120 121 120
485 42 246
530 736 575
419 896 791
351 720 981
881 335 566
898 36 87
643 302 261
782 490 178
496 592 365
317 705 450
670 395 414
352 840 962
865 561 397
515 827 171
436 514 336
383 802 757
392 86 506
916 729 558
66 195 308
46 574 148
888 606 384
102 278 448
142 853 833
600 734 625
176 329 563
765 67 881
494 676 498
406 84 979
151 316 561
180 454 156
351 759 198
253 345 836
58 929 48
89 9 507
7 792 216
518 106 540
185 297 872
534 335 267
226 579 632
57 95 98
316 466 378
675 240 76
785 462 657
79 694 875
773 311 889
95 8 145
379 784 218
881 25 152
833 701 914
843 863 48
329 496 451
509 708 944
104 653 433
644 456 351
911 787 110
279 387 780
305 434 56
39 772 308
199 6 389
929 492 459
204 752 784
222 141 738
393 295 700
36 52 866
183 578 855
933 487 63
363 869 732
110 537 644
289 559 668
466 747 358
441 796 247
732 856 534
910 790 85
145 440 630
416 40 623
463 606 23
929 817 573
897 931 144
436 224 671
466 85 336
627 558 522
49 856 34
112 428 669
48 686 864
334 33 97
26 423 977
103 515 53
559 462 801
576 512 554
319 646 189
458 171 168
750 380 935
622 353 61
413 425 1000
104 605 656
685 896 660
299 475 288
232 860 978
738 511 939
496 543 836
516 568 348
323 182 391
573 597 896
137 11 500
833 39 614
86 341 208
494 662 89
188 937 802
30 196 446
540 334 966
80 153 131
755 741 889
763 610 213
388 549 258
715 51 724
156 324 800
344 785 115
61 374 713
316 518 246
434 449 851
19 568 138
22 598 445
87 135 302
321 239 918
710 158 328
926 25 113
503 301 770
734 412 472
691 365 756
510 759 416
187 455 644
450 729 86
337 314 535
730 677 105
587 928 418
824 522 880
36 905 790
149 835 994
237 133 842
816 498 971
619 111 43
538 530 351
312 569 821
674 224 323
11 390 685
767 304 508
36 869 13
475 209 483
891 323 864
853 96 309
134 256 673
641 7 479
715 523 186
911 346 263
571 232 858
680 568 127
227 177 874
2 584 183
464 81 148
701 354 401
280 590 161
508 50 240
861 273 312
119 41 482
114 30 143
565 430 476
824 503 936
590 482 229
720 664 763
188 773 552
841 734 475
85 76 697
798 305 635
343 78 895
129 234 208
796 26 810
494 354 127
113 233 898
637 940 26
604 697 819
86 176 867
636 342 180
921 347 537
654 887 913
266 919 42
388 364 367
580 878 132
424 151 584
527 828 431
424 710 159
754 316 707
362 548 487
57 603 197
453 517 547
815 468 64
29 676 463
439 750 397
13 763 964
582 578 425
128 683 330
862 312 341
546 865 904
800 505 640
395 90 891
424 366 781
295 477 649
559 897 607
456 454 287
339 130 717
813 343 798
562 704 314
41 809 418
621 818 286
156 323 217
595 932 715
628 322 98
410 934 293
63 386 234
760 751 797
786 94 789
448 500 99
717 73 186
296 744 46
925 332 818
494 69 513
490 695 702
480 156 379
278 511 730
285 256 408
565 82 467
316 660 333
139 316 853
140 539 345
40 765 282
596 164 717
915 680 456
4 599 437
581 912 213
543 10 384
521 336 934
895 883 573
602 712 253
119 521 214
608 654 350
77 523 997
371 674 506
670 518 545
470 128 896
444 186 16
232 648 54
713 355 863
375 98 9
738 333 920
713 897 405
908 519 392
167 719 379
735 627 771
51 418 699
902 512 830
547 616 564
285 350 449
600 781 755
368 305 876
159 713 818
557 240 907
623 137 513
366 610 93
221 368 25
358 227 774
313 513 258
656 162 468
92 117 842
574 733 967
69 270 271
826 539 868
575 547 51
428 101 217
770 270 125
138 107 959
835 140 205
719 581 86
59 667 575
789 58 313
154 49 677
97 772 705
55 343 484
542 311 742
940 335 524
83 901 86
761 736 143
726 340 665
515 817 927
102 598 653
752 920 11
514 366 175
65 254 883
220 250 672
321 244 730
518 218 916
578 719 258
714 578 564
216 563 257
410 758 790
31 808 870
681 291 57
299 874 187
894 76 193
263 333 470
323 679 818
441 548 266
877 882 642
19 502 9
671 570 630
487 316 628
669 418 811
10 231 152
881 609 70
932 872 955
800 544 336
471 852 214
400 468 440
141 891 745
738 871 988
1 290 630
366 42 491
565 208 638
399 426 725
662 873 831
843 581 604
503 462 503
555 740 870
21 631 436
526 145 274
167 127 15
582 402 258
474 772 50
698 636 248
734 702 237
569 344 292
569 525 344
326 377 743
361 191 375
415 829 378
539 842 361
257 436 820
193 107 10
144 457 38
606 509 771
877 420 47
541 297 521
300 417 547
168 99 506
381 934 671
426 817 547
158 346 337
314 718 264
156 837 760
833 462 434
225 765 807
120 589 265
473 151 816
137 740 257
631 411 521
236 359 393
886 6 257
708 233 94
305 204 402
527 275 489
239 910 850
509 557 99
444 543 267
727 664 57
292 197 473
541 338 352
283 377 188
467 421 577
371 63 71
60 508 116
532 368 417
227 616 331
181 482 284
62 727 706
6 420 31
647 10 981
269 741 970
847 631 713
537 621 368
356 842 758
174 654 588
228 248 149
319 105 654
69 173 258
178 114 248
528 863 97
152 295 825
429 906 706
829 262 959
604 255 769
894 593 904
527 483 477
77 922 683
674 602 737
324 825 804
873 1772
770 278 43
690 382 981
414 369 69
559 496 430
227 700 125
745 539 917
764 504 620
169 755 130
780 475 338
778 287 945
187 778 626
464 527 58
831 467 620
573 161 742
294 300 928
470 730 309
565 711 164
840 232 580
510 224 190
797 439 272
87 738 379
733 643 995
834 130 541
447 693 798
654 38 307
844 765 926
795 841 254
536 230 202
23 46 288
685 700 725
72 795 288
240 243 350
395 370 385
138 554 45
721 37 464
826 744 681
23 86 895
776 795 808
371 652 364
269 586 753
2 368 289
225 813 956
85 865 137
513 203 974
756 473 20
253 794 751
850 484 879
478 472 333
498 751 830
623 2 122
445 651 421
364 254 348
778 718 938
559 600 347
53 809 763
396 591 520
718 391 629
804 751 161
211 856 509
432 119 989
154 354 638
198 74 886
79 410 153
73 492 936
758 412 472
659 176 999
790 691 722
565 315 400
252 329 314
139 368 818
312 54 355
89 84 20
96 542 154
414 652 16
812 362 625
139 400 865
533 328 676
453 811 669
387 188 213
152 578 9
455 196 711
224 157 802
52 869 302
641 186 145
394 471 761
702 624 38
80 756 17
114 284 201
455 683 355
831 834 621
652 17 2
288 587 639
596 261 418
508 69 721
15 328 43
184 402 213
385 642 756
638 73 73
582 791 614
752 852 874
281 694 292
841 285 696
508 842 617
393 565 979
147 730 866
422 300 337
550 53 661
36 296 213
202 471 383
728 761 53
571 532 888
819 15 671
618 1 536
447 458 706
710 654 181
80 12 135
267 219 170
672 483 218
623 734 285
823 131 356
156 403 210
648 691 179
46 438 812
631 708 133
82 679 892
557 441 556
729 529 255
607 368 718
656 597 451
492 174 136
523 661 997
174 860 540
554 196 215
587 419 3
541 708 735
580 161 401
557 592 508
556 350 118
379 801 763
828 735 875
689 822 806
224 123 551
271 421 905
786 694 425
138 576 941
443 227 692
612 674 133
68 792 588
205 524 375
204 415 629
577 416 47
67 158 943
771 784 783
837 592 513
807 669 650
334 92 871
129 590 782
615 538 379
8 443 926
485 670 337
780 465 843
26 775 881
289 199 669
164 165 149
474 306 412
590 430 269
719 401 216
40 438 141
228 456 182
709 299 428
389 67 879
243 42 581
466 784 330
330 666 149
346 69 774
488 508 290
361 455 473
583 818 481
381 414 262
197 207 748
51 230 815
88 8 592
250 653 43
837 163 24
180 446 710
268 35 898
226 191 927
248 468 891
448 787 684
598 845 840
190 558 826
737 102 314
113 34 703
210 637 174
662 832 160
668 269 654
300 157 883
178 588 571
341 67 104
94 604 308
434 491 133
765 370 747
289 339 232
514 615 51
753 306 731
404 304 597
527 246 870
525 600 790
463 181 616
752 195 960
477 199 137
366 747 343
863 806 164
315 304 285
283 126 394
654 438 121
205 432 392
361 335 656
426 677 747
269 627 469
122 607 731
866 26 769
554 742 106
837 753 591
452 377 888
695 466 231
543 295 417
678 376 300
50 36 508
502 853 866
670 259 677
356 562 255
810 106 339
528 816 390
342 77 777
751 76 373
681 300 299
97 862 55
295 101 326
189 202 416
668 217 831
28 423 47
398 418 679
16 851 325
262 569 249
335 742 811
496 223 17
293 138 217
443 825 307
336 546 579
767 344 168
170 205 212
28 65 618
862 685 148
544 483 978
772 438 124
433 180 905
283 565 970
554 535 319
57 86 934
760 697 722
516 109 791
344 278 659
679 50 666
435 387 17
127 245 284
554 476 723
648 392 549
533 854 25
408 657 188
561 784 768
97 687 322
135 773 924
436 807 50
307 781 200
766 348 133
822 814 551
805 485 490
1 740 487
749 777 102
354 569 925
179 366 625
704 836 303
476 35 647
424 312 385
756 799 49
69 169 633
589 96 253
440 53 610
367 496 198
265 585 537
594 221 373
20 864 688
145 644 600
210 243 238
565 813 496
853 280 398
462 850 761
125 144 215
377 320 308
511 668 560
175 550 886
490 767 330
519 480 309
757 841 497
43 562 544
777 856 908
552 151 792
293 507 254
22 826 867
40 176 397
375 118 923
731 232 376
9 612 363
483 217 44
343 366 444
760 464 107
623 158 864
211 316 733
520 27 332
607 404 844
751 678 577
327 90 695
218 814 920
489 529 29
362 458 462
591 580 501
505 737 736
266 779 401
860 203 989
517 670 730
215 739 351
201 401 541
809 150 143
183 212 13
76 362 79
446 611 433
816 61 459
706 834 941
382 654 943
136 608 525
657 298 503
117 349 789
719 680 653
322 360 77
754 570 995
160 308 641
609 400 925
110 152 414
308 319 12
470 113 126
268 380 662
168 840 630
655 331 469
601 231 676
201 412 697
351 147 675
530 637 933
607 668 189
825 180 425
215 677 266
302 365 426
675 666 121
759 871 369
413 445 382
615 319 951
10 770 490
5 526 596
365 182 89
849 369 251
705 585 769
180 640 319
97 398 124
664 836 279
529 423 348
828 766 79
388 810 931
840 18 510
712 781 792
574 286 700
164 672 853
212 30 909
184 397 412
552 291 960
118 418 449
765 185 337
141 456 666
104 633 498
298 27 379
726 563 189
340 610 164
427 761 135
838 9 153
183 84 602
383 616 364
744 222 131
102 269 955
527 12 179
526 845 854
618 149 397
200 394 222
344 690 320
529 70 35
122 503 436
723 114 201
502 670 737
51 483 175
660 35 597
259 153 484
39 691 284
546 507 898
763 753 825
476 365 153
128 555 707
402 6 166
219 596 547
371 526 341
808 860 441
298 328 714
410 226 9
694 308 877
154 235 644
645 610 747
319 78 464
677 13 214
125 505 677
316 281 947
427 565 309
326 234 442
534 73 655
174 65 539
653 447 769
169 596 581
419 263 451
648 91 977
374 773 935
4 386 621
244 159 85
652 799 470
133 176 54
827 34 764
88 2 901
220 252 340
389 310 736
593 802 881
344 461 465
91 651 657
647 565 947
649 5 153
853 481 371
182 647 277
178 692 431
179 573 823
591 12 427
334 513 856
828 426 45
220 857 570
611 581 950
374 45 833
93 155 829
811 808 411
620 359 856
700 405 680
543 272 999
687 12 482
651 659 712
21 686 999
171 547 255
405 798 677
506 524 368
469 774 720
327 856 35
491 765 591
98 167 109
193 703 708
350 78 117
97 347 970
288 764 774
425 716 416
48 588 64
215 416 721
695 752 107
591 761 865
570 803 530
158 168 84
70 334 538
44 404 816
204 295 853
654 253 504
623 670 170
784 859 801
475 418 112
637 140 953
38 80 9
207 433 61
703 381 194
112 350 4
331 353 270
837 324 798
360 254 654
512 528 796
713 828 451
633 696 158
824 268 276
501 865 320
233 139 132
395 73 863
612 475 389
19 417 847
33 462 913
278 833 547
72 154 393
617 679 54
163 705 773
851 492 462
373 55 849
762 742 192
777 809 829
472 687 96
774 632 772
303 735 947
306 123 149
274 42 748
339 148 514
467 795 503
158 57 294
841 339 675
449 813 790
84 366 994
328 466 806
845 398 110
5 108 623
422 810 861
557 628 394
442 535 55
469 151 267
433 718 280
603 507 743
565 390 301
18 589 64
333 389 609
269 239 832
381 776 769
283 603 238
276 31 44
790 685 11
634 56 349
395 270 151
714 39 982
607 266 892
619 246 105
543 101 441
65 437 8
781 627 162
738 457 423
628 117 164
727 15 586
306 224 839
279 474 808
144 319 326
209 213 729
435 802 59
122 90 988
828 262 183
96 589 903
149 834 722
226 38 202
423 162 250
479 770 642
293 825 239
615 859 383
796 344 411
805 720 404
391 85 887
432 713 529
644 521 874
357 399 389
843 697 872
416 398 352
537 44 342
768 691 295
578 594 878
377 324 933
447 117 485
512 539 187
63 85 698
464 135 820
89 131 766
56 470 70
622 827 741
101 279 11
568 768 148
497 4 11
580 700 228
321 33 364
548 285 244
177 405 281
319 23 586
860 421 746
86 197 610
475 858 209
192 292 221
54 764 942
403 156 242
164 119 126
648 415 182
344 489 231
111 28 588
409 503 678
563 174 721
420 796 5
590 578 329
381 849 943
279 306 784
560 796 745
424 310 228
832 349 544
680 740 404
157 109 180
552 155 91
209 74 381
615 61 607
626 108 838
375 581 450
420 847 809
507 440 936
92 78 846
530 399 581
425 35 996
244 416 531
204 743 93
115 289 723
249 439 40
541 852 712
410 340 888
280 31 479
381 111 29
547 853 548
288 380 101
227 754 716
241 462 620
569 795 327
431 862 76
464 191 770
531 858 440
310 750 306
491 432 672
207 349 115
190 381 636
297 64 156
61 208 333
743 458 560
264 770 840
607 537 442
738 223 198
71 154 989
636 700 920
222 48 93
746 603 351
849 620 503
227 313 927
809 700 791
496 562 822
394 50 103
528 621 776
599 296 651
44 704 590
261 285 778
868 393 899
819 19 20
202 775 547
836 141 274
500 390 135
447 501 267
843 69 961
726 758 769
496 566 389
522 347 231
465 609 916
340 179 557
656 639 724
258 836 300
525 499 744
58 837 685
428 584 728
114 608 429
674 779 337
644 723 796
312 95 648
1 869 352
68 521 839
43 170 672
127 714 98
378 359 582
82 450 559
467 258 453
799 532 323
562 14 258
5 640 420
69 192 65
493 61 644
227 717 615
43 775 200
218 90 262
810 859 750
4 38 943
638 38 976
96 653 95
484 617 605
649 550 827
256 231 805
420 790 333
822 176 82
848 299 55
700 149 10
57 829 733
535 802 153
459 585 384
10 613 276
799 408 956
519 502 478
840 461 101
308 245 96
255 853 202
41 242 891
58 566 750
734 782 195
689 504 548
603 418 702
531 461 532
738 37 583
833 559 967
116 500 829
220 730 991
116 170 258
282 722 611
118 78 968
261 823 687
713 187 985
591 504 720
125 791 991
227 333 864
155 469 972
86 688 357
72 681 55
489 362 158
443 588 358
37 571 530
494 797 825
744 118 283
834 550 907
75 351 781
517 44 265
587 122 40
605 741 959
122 94 743
841 640 281
583 633 416
596 396 477
789 798 661
829 331 337
502 657 147
319 722 687
56 591 243
583 337 885
511 691 671
836 360 607
332 482 463
392 586 627
420 668 849
634 622 858
594 358 188
94 619 582
365 697 742
173 365 814
148 440 397
459 307 132
857 355 438
2 840 805
442 848 304
116 652 102
176 10 652
500 26 502
140 309 594
193 47 861
249 87 464
612 43 72
843 196 519
626 19 389
359 384 626
763 484 184
568 309 426
490 175 276
668 556 732
492 353 622
152 751 584
786 525 885
15 435 394
509 17 806
446 406 97
758 677 683
572 284 828
769 705 651
482 609 582
209 232 691
455 171 904
382 607 28
238 441 141
201 240 676
852 287 761
213 107 26
652 685 149
655 414 166
538 89 301
426 423 986
859 116 393
369 422 176
189 288 479
213 831 648
778 785 776
504 518 911
245 114 338
312 778 855
218 328 220
748 661 505
624 490 153
840 446 434
756 349 974
304 827 736
191 392 264
852 7 230
490 646 565
126 380 124
528 834 79
814 642 429
594 548 144
822 799 661
57 572 422
554 581 345
189 142 592
396 564 256
406 605 568
568 700 63
721 157 215
70 501 939
176 145 393
285 570 735
728 66 901
179 89 923
485 84 627
398 612 652
425 629 600
647 603 238
345 567 42
546 12 287
745 299 795
440 606 501
402 452 998
574 233 23
552 258 977
769 357 963
843 147 291
315 409 673
378 434 470
865 101 620
471 215 191
375 256 722
241 855 753
121 576 330
411 760 637
796 720 969
287 588 625
153 710 248
871 722 993
412 596 433
63 422 230
847 771 391
630 547 644
847 814 516
114 602 521
748 66 828
160 332 98
474 119 342
106 544 414
80 58 479
206 432 782
737 23 470
653 534 108
513 557 183
349 498 789
654 870 902
577 824 531
101 187 228
26 465 70
817 406 61
172 524 871
637 9 314
246 510 609
38 393 870
457 266 751
200 755 157
665 629 861
413 713 709
149 18 853
200 410 125
382 62 192
770 438 245
32 265 650
742 728 134
396 389 455
304 276 637
224 681 813
88 685 106
736 851 796
426 54 738
343 37 427
633 378 285
872 649 914
758 449 53
323 296 141
318 848 787
308 636 395
145 24 465
778 280 162
472 503 335
623 258 463
378 128 246
491 720 846
587 807 336
586 568 591
395 514 665
270 726 361
176 690 342
197 74 938
838 147 211
847 199 865
723 288 321
684 214 802
757 462 175
706 448 568
711 238 817
9 564 366
15 297 816
692 94 976
264 624 337
647 470 197
715 132 620
605 224 197
801 372 217
55 669 145
841 439 917
523 319 861
842 599 580
75 614 652
776 850 968
218 636 793
415 821 17
241 234 922
292 615 747
657 268 451
696 295 921
216 247 973
653 42 949
245 667 390
500 564 955
301 287 957
103 607 344
621 53 426
214 194 341
9 737 660
861 407 728
325 764 746
90 655 4
370 347 39
62 233 389
602 55 294
825 669 47
750 829 833
463 136 642
367 314 557
147 421 805
274 762 14
199 523 855
63 126 531
869 738 275
711 277 274
845 384 594
174 121 47
33 295 171
38 804 877
732 436 943
622 783 750
162 870 189
476 31 346
340 566 678
201 242 874
47 628 200
758 452 265
770 308 979
588 563 247
378 608 627
268 538 202
646 613 696
227 222 410
566 484 47
561 123 783
189 676 828
100 289 207
407 450 814
478 334 807
294 816 314
680 792 678
614 690 72
20 722 997
598 703 115
125 106 400
616 363 803
445 503 269
607 189 438
17 545 335
516 792 2
54 80 275
438 434 355
756 700 437
229 643 474
111 601 565
29 769 322
401 797 724
639 561 856
142 444 495
790 132 894
568 637 282
146 371 216
118 578 332
128 142 711
375 457 371
781 115 748
254 545 218
814 364 643
9 55 681
375 853 79
187 565 678
68 140 995
129 547 679
721 134 223
55 382 548
210 569 541
365 603 557
349 624 315
19 773 418
802 387 99
771 795 516
418 364 433
253 730 302
502 200 304
112 75 314
465 455 818
597 475 300
174 494 5
164 839 584
181 785 641
500 685 451
58 772 9
217 502 81
648 483 43
103 215 220
461 398 985
64 801 230
745 869 218
524 551 874
74 472 569
205 780 327
359 827 595
370 667 576
546 872 715
847 206 364
498 66 16
715 100 59
315 236 538
365 485 818
41 368 320
525 368 576
825 602 174
590 134 796
26 848 962
797 83 21
321 75 277
636 547 865
422 290 848
510 741 795
158 459 163
14 65 482
622 820 276
558 170 168
82 764 170
774 742 814
706 527 876
414 609 571
660 361 652
139 406 139
181 800 367
144 527 569
181 474 279
59 329 664
259 38 250
693 238 18
847 602 986
415 57 604
578 772 597
251 212 44
113 351 943
285 716 970
456 792 553
338 190 470
326 799 636
341 715 790
665 458 988
18 175 946
766 464 689
227 371 838
86 210 276
250 267 221
830 281 226
97 148 709
747 589 273
75 856 341
226 830 899
577 406 767
327 584 590
566 601 323
292 872 607
615 391 252
797 756 853
588 452 96
437 429 221
303 514 27
182 280 799
197 565 169
25 625 710
590 567 370
648 56 766
438 317 497
115 615 478
461 495 125
57 390 888
770 181 615
177 621 446
42 114 996
491 214 147
106 300 419
755 764 312
175 740 581
328 188 343
250 47 827
569 198 482
22 157 523
63 775 961
148 842 105
492 344 623
869 34 335
255 795 711
681 530 184
691 656 127
100 530 856
757 823 702
289 387 892
56 620 600
298 194 537
685 261 152
833 220 308
642 764 86
426 471 513
658 174 647
604 586 72
100 253 712
120 560 513
625 551 826
503 172 512
720 484 144
199 636 921
518 706 571
844 232 560
544 493 446
277 413 744
541 107 284
455 334 790
290 185 897
151 839 135
261 648 168
843 491 438
634 460 229
727 388 755
222 227 482
602 396 224
744 637 578
224 500 625
116 178 596
21 664 391
84 43 603
665 396 593
65 291 521
757 414 584
116 807 982
268 426 414
221 360 366
623 663 728
331 680 53
575 10 401
289 246 641
190 135 425
374 152 321
152 838 734
604 839 803
678 731 869
748 546 773
559 401 46
763 309 400
490 695 423
771 332 646
134 48 871
575 660 801
174 768 770
187 178 590
192 255 628
806 761 315
609 204 150
26 689 657
267 855 958
101 512 818
826 653 849
747 338 516
402 308 373
136 510 542
840 446 652
680 354 584
462 795 167
593 292 218
786 614 389
548 486 478
833 528 564
214 318 312
249 657 979
17 42 384
325 731 565
733 799 341
682 741 730
555 136 747
659 104 378
279 310 671
813 781 909
318 220 267
737 485 905
424 574 671
598 285 310
169 295 335
636 764 764
551 64 253
198 360 681
501 495 133
412 482 692
142 233 13
49 46 843
552 53 289
91 710 776
452 148 107
172 406 407
645 672 958
123 349 168
192 291 391
35 327 518
5 92 865
18 108 536
870 260 462
201 656 163
467 666 430
611 422 276
492 335 849
436 410 546
664 801 822
183 483 871
574 13 991
323 503 686
828 49 5
710 304 473
68 88 591
114 561 775
856 225 426
867 61 62
595 743 351
764 742 301
371 405 598
230 202 111
485 498 951
164 552 730
22 728 677
222 678 550
336 871 656
845 284 775
237 41 649
430 573 543
530 27 866
136 149 815
523 90 283
644 277 899
757 112 97
74 540 913
722 835 787
783 484 647
247 600 618
417 447 198
870 434 317
372 422 80
305 346 260
756 132 68
569 591 2
299 311 589
486 634 808
780 52 315
527 803 143
790 27 689
587 312 523
115 625 382
692 529 85
658 637 601
679 89 368
196 478 435
37 687 383
19 382 691
21 182 834
840 438 492
846 565 938
390 413 815
625 187 295
101 63 627
861 287 854
652 336 734
552 549 866
622 507 220
613 69 507
12 665 901
634 534 626
718 61 541
471 477 925
864 600 783
597 390 279
832 187 161
365 527 364
591 109 259
743 350 436
863 184 767
182 690 746
860 320 584
766 380 311
165 279 969
795 15 44
484 868 879
818 224 937
421 789 906
127 262 651
838 486 453
753 325 136
22 756 881
679 812 56
487 826 628
729 743 134
832 14 234
670 198 611
234 389 63
822 684 350
860 346 208
556 638 850
122 781 190
278 657 960
130 200 789
812 358 646
846 851 86
431 450 722
252 205 523
469 694 366
280 809 736
584 206 930
220 573 697
200 360 786
5 663 3
409 651 968
409 573 684
436 102 169
609 368 5
528 478 222
665 798 181
512 190 53
79 694 979
164 776 939
633 256 521
349 656 519
283 855 365
299 124 135
296 21 798
572 202 980
698 798 609
162 193 74
720 852 697
747 101 154
643 123 742
832 852 507
261 582 283
135 744 531
555 242 767
665 821 932
84 787 140
194 188 928
286 633 380
34 178 146
798 27 34
485 420 623
599 463 582
489 785 141
113 156 133
551 665 949
340 123 919
861 244 624
488 250 458
726 780 191
333 796 798
582 474 419
508 366 359
656 361 292
605 773 942
700 434 776
546 131 513
732 4 664
492 858 456
173 472 84
201 329 714
132 495 496
762 299 939
735 475 755
198 28 788
720 550 693
144 602 510
442 52 892
78 672 453
365 236 320
634 756 155
665 376 887
771 408 908
379 180 468
851 4 319
832 85 597
340 812 955
184 319 148
91 23 389
418 175 395
525 22 700
214 736 65
623 530 937
824 826 111
777 760 7
121 64 935
262 720 128
218 423 732
79 116 255
546 515 401
300 266 677
685 724 536
647 183 789
230 681 938
801 27 731
741 28 13
360 595 390
157 649 655
418 428 479
870 750 966
792 481 625
479 263 206
680 483 371
420 565 888
614 852 961
260 548 396
4 279 248
90 717 284
716 443 898
426 371 929
843 634 135
853 199 349
581 691 211
173 162 528
251 567 542
565 349 326
260 753 850
771 260 249
374 470 863
26 636 907
605 502 113
301 416 155
99 347 597
743 127 434
623 180 808
113 718 667
693 101 476
145 687 397
786 131 464
213 131 121
579 772 422
620 570 293
360 647 208
255 547 793
268 650 440
188 425 534
667 232 279
499 687 844
557 108 172
578 645 392
727 736 107
477 653 549
799 410 128
320 590 591
2 311 638
479 827 816
160 253 275
394 86 804
761 482 92
500 25 415
295 653 871
180 125 893
189 61 656
774 505 431
184 322 35
302 282 736
469 146 40
679 761 482
58 787 983
127 614 847
97 319 615
361 22 529
186 696 597
444 314 994
1 490 101
230 469 344
380 835 694
217 628 853
366 431 22
310 67 357
842 734 553
465 97 324
36 852 756
74 184 545
222 206 513
795 684 908
129 113 546
5 131 171
824 618 343
219 155 658
196 343 117
50 354 360
644 804 238
776 442 495
445 158 795
673 650 642
339 709 324
58 562 866
112 152 55
9 113 534
696 254 801
581 691 891
282 424 217
352 457 374
780 855 437
771 480 309
48 59 27
590 453 201
42 669 638
537 559 117
338 62 805
75 261 832
286 579 3
6 443 756
106 62 140
248 33 706
370 494 251
132 263 286
479 871 199
741 606 322
660 34 278
463 647 305
779 276 333
317 185 431
277 746 389
55 61 723
682 286 357
28 257 171
637 502 546
199 125 404
728 315 449
284 743 576
23 423 495
814 185 103
380 592 450
805 214 899
294 468 517
86 860 56
653 822 659
48 640 478
280 462 109
57 853 582
578 445 17
761 799 317
533 457 345
602 739 623
801 102 501
518 570 472
645 212 179
47 791 538
759 725 151
176 147 943
730 351 300
410 373 537
410 67 158
488 388 507
676 155 792
563 782 263
173 552 767
645 125 267
68 831 19
529 646 841
395 439 178
312 56 353
796 853 497
610 359 180
417 326 35
796 226 688
354 21 765
785 409 578
17 472 856
712 843 964
855 54 748
433 854 877
232 803 199
435 843 800
301 40 134
648 704 771
406 752 400
635 21 484
27 317 861
127 639 131
759 416 500
439 852 875
839 179 459
257 537 837
275 253 728
721 802 405
212 401 701
22 752 95
35 96 938
839 829 962
95 33 785
129 617 497
548 377 957
865 11 837
675 452 697
604 817 184
700 766 703
112 769 510
350 793 711
560 469 574
239 27 844
577 553 671
57 457 24
133 117 837
245 718 351
337 867 868
303 276 274
663 449 784
94 493 922
221 343 607
728 479 101
78 783 492
140 10 906
291 626 453
447 54 509
617 401 25
512 569 84
62 331 598
579 180 321
415 747 637
666 759 676
28 564 511
130 142 539
364 513 559
315 485 557
472 617 173
418 330 244
52 112 182
872 716 250
779 735 529
586 324 191
779 184 901
460 137 21
543 569 900
270 745 940
18 324 219
144 238 82
221 463 926
627 191 418
192 347 502
168 81 777
207 848 904
799 3 43
220 78 292
105 565 451
446 755 382
790 186 218
416 453 356
477 566 747
280 711 135
510 127 618
262 454 558
549 579 478
220 708 341
114 499 870
732 532 440
642 779 304
532 312 683
482 476 548
717 814 819
358 289 364
310 662 331
824 214 944
314 437 280
832 188 747
23 153 398
298 789 285
492 764 524
227 648 402
743 672 431
154 204 212
559 523 359
563 112 32
180 734 149
65 524 549
687 617 294
657 737 495
388 494 784
380 586 517
584 238 942
531 856 384
263 767 586
534 869 716
159 63 248
212 487 902
803 760 947
252 92 1
268 663 185
535 8 335
326 572 132
337 120 20
121 462 300
356 139 393
770 96 99
437 815 40
858 565 944
120 171 941
420 771 117
289 543 352
804 21 266
742 861 859
703 665 210
514 313 282
55 809 985
705 435 838
76 116 536
74 597 767
955 1831
809 227 234
686 471 780
573 138 267
859 10 504
729 627 102
912 269 986
426 353 889
171 613 613
324 835 850
529 729 386
954 490 506
106 749 926
40 944 904
363 28 973
550 607 577
34 264 547
244 825 225
954 883 159
228 201 389
647 236 344
665 131 36
604 607 608
932 864 467
435 877 915
899 778 714
546 926 455
83 587 402
906 676 816
231 424 946
539 916 2
924 109 675
155 645 637
290 901 231
568 595 308
1 792 377
697 683 837
844 382 881
703 626 28
92 579 99
244 344 396
277 130 504
712 270 53
195 465 740
390 657 611
953 850 231
32 496 633
712 916 34
310 141 606
297 436 511
58 861 381
204 58 70
910 297 688
325 815 954
682 367 106
920 171 68
414 478 590
500 132 707
678 513 999
932 534 525
408 324 96
12 480 129
212 51 765
660 676 201
381 422 5
233 939 498
113 82 833
722 757 829
918 858 918
807 389 792
104 854 208
161 613 82
318 940 253
656 777 127
643 744 151
687 626 642
385 925 140
