19
911 938
76 306 -706
284 226 -377
520 466 738
84 393 906
751 295 636
482 617 -947
145 604 260
174 30 -233
366 739 963
605 464 687
341 342 664
526 613 -199
249 74 -155
752 498 -917
637 181 -103
317 402 -14
25 79 -169
472 603 105
230 431 658
80 804 -15
271 503 -78
459 716 -190
254 304 308
156 591 437
237 376 515
636 754 -393
753 565 578
531 812 -214
182 560 -999
308 616 159
175 100 -53
183 495 899
781 52 371
759 671 548
514 269 -946
616 426 656
200 153 -942
248 630 -188
589 706 -553
545 182 -438
549 321 792
640 593 28
698 369 -275
125 330 251
248 610 -17
673 160 -113
170 382 -965
788 315 -403
402 74 985
787 185 -938
511 23 665
711 222 -755
379 615 352
794 207 118
336 560 107
548 385 151
372 680 657
344 98 -624
680 205 916
726 689 556
386 831 392
63 531 -418
126 383 414
320 155 224
329 320 302
127 470 278
721 158 -153
176 187 415
492 287 -311
90 371 -18
588 324 898
451 579 -643
499 789 -802
74 367 -23
333 659 84
567 418 678
682 783 106
792 43 381
781 692 -188
488 662 -608
765 559 -861
422 821 509
34 788 -589
629 360 -10
33 352 -628
575 87 252
186 365 999
83 78 -322
446 445 -709
820 218 -985
217 314 -151
250 297 -250
224 784 -344
462 156 412
385 569 -651
704 566 72
401 323 229
157 162 -596
824 723 -8
554 552 -994
76 51 -635
270 468 332
47 454 787
721 105 989
618 172 602
459 456 -182
395 291 -401
586 758 886
661 765 -538
403 434 924
321 474 -500
358 695 -321
474 494 -979
534 335 -398
454 145 82
463 392 -54
186 781 -738
183 139 -805
600 393 -323
397 54 486
592 105 -237
507 265 -530
176 507 842
303 79 118
529 452 499
252 243 -251
785 227 -672
145 615 -843
688 37 -967
531 404 -622
780 642 -768
408 347 718
212 69 -798
724 452 -662
773 750 -716
234 657 316
590 812 517
321 468 154
191 573 -505
828 168 796
165 603 -67
485 487 646
311 15 -868
411 150 42
52 119 -551
229 636 339
561 676 -306
455 650 -24
48 109 -264
172 652 -57
606 460 784
182 501 235
406 134 216
73 438 243
161 222 308
45 588 78
164 814 -534
630 12 707
499 625 -302
613 279 -958
414 27 -207
453 176 -857
192 420 314
31 2 -724
284 116 -120
407 599 724
219 801 643
202 409 -747
804 166 -253
814 144 504
51 6 -90
638 693 89
674 136 -117
268 683 -877
83 587 373
788 733 737
196 798 -346
240 771 -761
142 458 -45
185 315 -838
286 601 -166
279 814 69
631 619 38
757 826 -275
458 255 960
344 658 -498
75 484 490
722 422 -180
727 162 322
741 410 240
101 30 -542
598 579 -377
428 434 -368
50 324 -115
758 350 561
706 550 -329
506 77 -240
637 613 -138
203 684 -766
762 339 -711
799 80 321
731 34 -657
500 337 680
293 141 -653
462 82 -215
291 90 -553
159 334 878
475 581 -128
207 209 -297
225 103 -335
758 400 -79
8 605 -767
68 534 -827
782 385 770
685 199 64
297 378 13
126 509 -121
311 56 -692
620 197 773
329 577 -870
502 747 -94
246 821 -889
322 49 78
687 567 710
622 653 -261
583 122 293
675 760 -994
703 376 89
571 590 -163
569 373 -441
697 626 -7
827 636 -687
422 550 61
448 51 7
784 77 416
97 826 919
35 159 -77
692 207 -306
794 796 469
46 166 -100
417 725 30
721 284 989
814 329 867
49 537 -145
137 29 158
778 450 793
129 700 -42
20 87 -538
79 488 54
798 555 159
596 364 306
718 553 -791
216 148 9
729 732 47
613 535 791
337 495 -387
632 622 -279
522 54 -806
547 524 213
188 423 221
146 309 -359
314 140 -88
316 788 271
633 721 -546
149 559 76
802 97 343
776 348 -276
364 298 939
531 149 969
464 439 -168
318 381 -278
535 153 -895
572 403 -591
48 527 -488
788 157 996
265 503 -400
373 543 975
680 707 -67
278 18 522
22 665 648
792 318 557
436 524 43
613 215 -635
259 124 -830
161 738 672
411 715 -294
282 197 -272
15 694 371
569 528 734
684 793 -8
183 511 -3
737 59 -585
266 712 846
477 364 -746
556 198 -741
773 712 -377
746 378 -869
587 356 939
247 415 14
428 60 786
193 654 -779
741 497 258
624 408 -175
164 594 876
573 77 -345
484 4 -172
677 626 -3
749 535 768
240 27 -9
684 372 -828
629 272 295
614 598 660
503 254 -750
363 56 927
224 470 92
291 748 -551
302 761 -794
178 805 240
403 596 194
718 159 290
616 339 836
654 765 698
394 127 99
547 660 902
649 449 401
554 290 -652
35 15 -157
577 558 320
119 511 759
409 138 -768
640 797 880
173 724 408
94 573 -89
620 714 -331
591 66 753
124 13 24
31 573 -44
349 430 -854
369 4 -897
192 550 -651
245 489 16
410 322 217
54 601 930
508 292 -149
71 35 -660
167 57 -888
394 152 960
267 329 -67
106 251 133
800 593 -988
678 425 120
472 756 -373
649 710 734
743 500 -331
562 339 -11
32 469 -916
214 584 710
474 764 -596
43 777 -679
100 95 691
71 91 550
130 339 7
317 109 -51
338 802 -140
516 197 629
400 784 -837
654 817 -886
573 783 -652
623 822 553
471 410 488
560 304 179
195 653 -109
98 354 934
467 746 -561
334 318 809
145 561 350
388 527 863
505 410 -444
405 173 328
167 280 -926
180 45 -996
531 498 633
771 161 -938
574 417 341
514 524 -51
455 590 -845
474 53 196
231 598 135
425 587 -66
265 719 -805
661 379 844
273 750 -486
280 377 697
26 349 -907
570 435 9
432 611 -153
558 28 479
410 304 -987
162 331 -304
91 117 407
180 705 391
735 16 -790
159 396 604
452 328 620
492 702 708
787 226 -399
463 549 917
191 691 -394
363 715 645
205 560 944
114 465 554
21 179 297
17 257 360
483 705 -455
115 714 632
639 407 -464
234 486 99
401 151 298
683 487 -667
570 133 973
236 254 -356
801 255 -53
77 506 264
446 521 43
516 703 -368
413 327 150
644 634 37
306 263 551
179 16 852
461 389 482
32 98 60
382 583 -366
781 584 435
318 431 -96
394 35 -787
772 261 -399
430 65 314
140 125 381
663 560 -600
803 81 -913
312 143 -368
764 612 -558
533 572 -508
192 68 803
789 819 872
155 27 760
328 382 865
689 153 -245
798 239 250
751 772 -541
26 437 -876
660 590 532
16 165 766
79 491 -780
356 598 561
523 381 324
539 116 72
262 233 -317
559 814 418
367 747 -544
431 49 513
621 530 812
187 61 108
565 781 -404
74 200 636
312 664 -406
310 181 -591
223 245 550
727 182 -995
252 360 546
145 428 512
264 667 -953
148 199 -186
562 412 193
115 113 -648
447 821 991
760 637 448
388 38 62
154 774 -391
786 589 -753
329 169 192
577 742 379
697 251 -605
820 333 -231
455 193 420
221 289 121
535 391 -755
24 231 -669
101 503 -714
17 168 805
366 745 -828
65 516 270
362 695 -502
529 371 550
580 4 -224
98 265 -83
771 142 -974
510 28 221
283 295 -694
334 750 -2
321 526 680
437 331 328
459 226 -821
144 606 -915
197 526 -448
799 272 938
89 405 538
161 422 874
613 407 290
299 321 700
379 707 971
258 275 936
308 633 304
332 356 756
387 706 -984
714 209 -760
288 568 441
290 547 -831
241 828 -780
625 231 -293
788 75 427
554 371 -936
209 223 -240
791 581 365
107 264 -769
343 250 718
379 589 -180
706 513 -952
787 746 -841
385 747 -821
588 365 -645
269 152 63
143 55 854
469 568 858
273 472 428
278 307 -581
293 512 -148
459 581 677
98 580 -191
553 619 545
618 730 -58
662 659 -947
537 212 -136
231 422 -577
430 207 560
242 632 431
165 562 -628
602 73 97
438 393 -412
266 686 490
221 181 -686
790 738 192
653 638 351
324 630 250
127 792 452
201 429 980
523 804 331
700 318 333
542 300 -201
75 330 147
610 30 704
529 822 -790
725 538 -564
682 518 450
682 363 258
64 639 -185
4 209 295
484 458 519
663 485 118
576 313 56
125 185 174
203 688 254
605 150 218
814 469 594
219 64 -56
675 822 817
577 506 -610
189 318 476
315 390 -579
550 204 276
92 507 14
373 606 318
503 560 -216
585 310 -455
698 746 41
766 175 827
515 265 -151
439 99 65
135 338 383
265 381 791
267 478 -361
437 268 610
486 771 828
30 433 -816
313 61 29
536 127 635
312 275 299
778 177 428
165 808 98
597 636 277
491 435 -172
721 636 731
721 610 -692
749 84 -190
607 463 -690
446 530 565
743 387 832
227 384 676
315 758 348
752 784 349
585 50 551
342 258 537
771 435 553
121 381 98
662 769 188
334 511 -207
459 447 -799
276 49 -815
362 294 -195
651 324 -386
626 645 948
35 736 -43
395 482 496
542 639 -883
283 5 918
222 579 -220
605 454 -751
260 638 823
447 432 817
243 821 -65
280 789 567
364 768 134
708 815 683
762 179 -548
396 123 -839
571 509 727
641 669 -96
830 965
165 678 -615
578 187 39
781 251 -115
190 442 -466
615 231 927
127 172 5
242 389 -54
64 319 652
583 174 612
182 13 715
238 327 -819
158 436 -430
780 774 -740
691 508 406
631 633 581
156 611 542
610 27 624
271 312 433
697 248 -217
69 336 -915
15 544 -387
763 614 -866
395 434 575
661 23 291
406 616 891
405 585 502
715 509 116
24 744 234
794 388 232
323 75 -626
783 362 704
363 698 -377
341 711 355
654 50 96
389 452 -12
725 523 -426
281 71 126
780 449 -151
26 166 -890
42 167 101
352 426 880
777 119 793
450 775 -711
773 121 -539
466 758 -701
339 326 -108
767 103 884
245 721 -222
117 521 -861
110 738 -550
171 583 961
363 276 -395
394 380 -38
619 501 502
782 830 2
475 505 -929
330 151 -354
274 248 250
650 728 -801
410 786 132
491 331 -54
590 162 547
83 695 -760
600 273 -426
143 678 -892
527 800 -71
29 535 867
764 492 -620
239 442 743
98 532 232
747 599 -937
384 518 -292
340 160 840
787 45 445
118 688 -163
203 532 773
142 260 -59
446 150 -812
524 669 -530
329 758 129
721 410 -86
715 687 35
807 158 378
351 14 103
474 355 528
161 645 38
746 327 -334
113 57 -993
197 651 -809
485 257 54
534 221 428
281 500 999
32 648 -814
382 611 564
527 569 128
199 555 -868
7 226 465
309 376 -101
176 312 323
639 105 -390
318 665 530
456 826 330
673 101 -117
371 680 -843
240 798 -606
590 347 596
324 354 516
697 773 -83
197 522 -41
469 345 -816
125 364 262
622 123 -143
19 94 -471
634 573 -609
56 309 -756
416 71 -238
634 291 68
758 445 532
346 70 -776
544 702 -757
437 131 534
614 27 -449
276 692 -820
28 335 -822
636 153 110
743 746 306
15 376 -281
817 36 -853
252 826 698
172 5 -693
784 788 938
748 185 -629
663 11 227
172 749 -325
779 232 288
383 294 -203
607 158 -378
353 67 196
198 154 -91
629 459 -934
481 333 -851
582 644 290
692 662 -587
631 165 -516
627 784 -222
425 184 -765
572 820 23
451 442 -3
415 737 -931
250 748 -129
637 203 -984
783 40 526
470 587 234
446 173 -434
240 186 -563
135 489 -13
586 151 -674
754 364 825
199 392 -337
25 396 419
344 712 21
87 258 257
494 294 -307
517 215 698
609 360 414
427 286 -875
91 338 144
253 321 -331
448 82 -743
258 507 -371
136 89 575
464 77 -63
259 605 -652
458 535 895
443 656 583
32 235 -898
750 167 -521
259 616 -231
161 19 170
693 3 206
310 590 -823
73 495 -341
491 169 -981
394 346 -409
248 190 348
822 124 -188
14 716 -494
763 485 28
297 451 -145
56 612 172
283 330 556
485 456 -649
104 392 655
256 420 493
224 270 572
774 293 -247
765 185 234
568 566 -477
691 56 579
571 314 206
364 374 617
517 815 -423
428 339 498
684 466 798
785 1 772
703 287 84
249 119 -943
81 24 731
445 612 218
615 539 -108
585 282 787
328 592 585
474 33 -236
632 578 687
190 169 -769
179 50 -310
778 26 555
568 265 -93
460 671 -933
74 203 617
486 401 -752
304 824 -73
759 668 -177
641 173 385
20 519 153
401 463 513
781 522 753
719 94 -518
401 508 -935
803 288 21
166 295 224
153 606 -795
738 239 -330
313 374 -449
454 819 516
490 719 -639
63 259 -699
712 520 -94
86 560 986
273 319 -999
537 125 533
791 784 -694
82 372 -220
545 212 997
204 426 444
115 41 -656
688 248 497
576 369 -460
458 39 -381
105 190 504
142 500 109
77 282 -53
465 386 62
228 58 496
692 719 94
39 468 369
820 101 656
595 650 742
30 385 -669
415 186 -776
558 291 955
532 416 513
345 28 -322
540 787 -439
239 288 641
638 612 -119
702 551 -345
516 451 124
456 101 -942
657 208 865
766 549 847
598 87 108
481 644 -933
761 279 201
311 196 35
383 217 -346
456 169 -923
508 341 -425
761 734 -558
139 279 552
92 757 356
251 231 661
541 125 591
335 356 -780
100 116 -749
222 61 -211
23 152 581
154 377 -965
30 719 111
442 68 992
568 218 -639
165 245 39
279 250 -794
103 416 631
546 170 -6
748 724 46
477 49 588
498 497 613
10 579 834
755 235 -92
277 698 -441
494 827 -17
130 419 -577
48 124 -535
364 415 323
604 820 -328
588 348 994
381 19 380
597 764 847
48 286 -55
542 158 -509
144 690 150
779 346 -950
406 293 -374
2 374 498
378 16 636
577 64 -291
118 707 -780
125 404 994
455 10 -187
149 703 935
13 64 213
118 797 -634
559 227 859
379 620 -25
573 139 -814
675 707 473
826 748 -111
741 205 -240
765 126 190
710 20 122
518 465 -468
639 120 620
629 399 563
499 495 -48
698 444 -832
301 133 -691
745 558 -293
436 635 818
710 137 -751
659 85 -87
47 477 698
805 757 -671
709 265 107
456 117 -823
637 526 484
178 622 -172
823 713 906
713 167 278
632 732 292
573 696 472
638 394 676
231 512 93
512 60 -866
422 37 -872
605 816 211
611 367 868
33 441 847
769 673 421
416 421 815
525 59 376
826 298 -163
14 546 -558
247 496 -424
274 98 -128
297 279 -207
157 130 -948
798 329 941
160 526 171
817 153 612
259 32 428
788 487 -120
735 233 -332
505 603 988
139 596 -938
338 436 633
258 767 -697
50 726 785
779 771 177
534 665 -512
618 466 -253
705 461 -6
125 138 -351
215 6 -426
705 417 -93
590 414 218
196 696 -232
752 542 -904
18 24 -306
277 126 -211
187 295 -777
480 810 31
362 69 -595
274 399 -282
191 412 371
48 136 -739
770 680 -201
335 542 444
815 813 258
220 437 548
337 678 -849
357 804 -808
287 562 -345
60 819 998
361 488 604
693 592 694
193 220 -254
246 591 -890
94 634 -1
619 158 -458
263 353 828
712 117 475
802 82 342
823 695 -647
787 310 -809
585 700 715
197 61 0
195 726 -665
757 688 -373
627 792 108
80 33 -413
104 189 -971
753 357 450
768 576 -309
625 8 595
280 563 -508
521 540 316
133 428 -966
368 448 -800
590 597 5
579 407 635
564 363 -542
763 774 799
28 464 528
403 800 -307
266 391 564
712 400 410
503 327 -741
146 401 487
547 92 -133
688 188 607
244 744 -671
285 245 335
300 456 -644
240 776 9
271 598 95
812 101 -799
5 554 -539
355 425 -695
726 243 -281
559 441 -637
179 249 204
184 782 717
280 43 -395
662 635 -372
413 169 -682
606 418 -315
390 573 286
690 549 -455
49 158 495
557 644 445
482 38 -590
509 523 975
414 153 -811
749 37 591
131 646 937
402 660 236
496 492 321
735 559 304
643 277 -253
232 366 738
81 351 -865
662 63 -467
786 441 -800
164 215 -686
393 400 -896
634 790 -84
806 136 615
679 27 -95
296 243 249
313 21 -798
345 60 27
273 55 -489
247 113 520
419 189 618
53 534 415
426 615 -42
314 40 742
166 472 56
346 718 -775
222 178 470
635 657 -218
276 203 454
241 732 643
748 78 -829
802 746 897
507 127 -286
609 492 231
89 476 -890
260 198 716
751 23 -219
626 331 697
756 346 479
226 622 -607
227 457 436
644 190 -109
656 728 782
252 736 227
370 217 -367
273 206 -838
62 483 757
326 54 791
80 589 -738
218 235 -851
695 491 -982
34 608 -565
578 829 -110
463 448 80
623 463 376
171 529 606
762 108 -50
176 324 919
437 828 -219
536 97 -19
175 287 -26
792 459 739
530 464 360
95 392 -219
567 233 297
261 68 947
249 197 -399
694 422 870
497 605 -863
186 305 653
305 261 -592
575 115 638
330 817 15
690 611 -341
800 17 477
157 503 -610
529 67 -3
808 824 -828
603 379 -436
68 1 640
384 459 -576
576 32 32
106 274 -131
226 565 -881
26 386 -224
367 741 741
542 610 -194
578 201 217
682 142 865
664 602 401
555 523 -11
16 67 673
145 585 -321
455 288 416
163 595 -259
407 738 -145
235 771 801
66 639 -3
465 591 -367
97 90 954
249 577 -425
776 694 720
654 743 -130
585 288 -614
37 464 976
377 426 300
336 579 321
768 512 -716
335 787 282
617 829 -671
632 615 -998
240 128 -828
166 750 -519
582 711 -266
244 681 -630
496 465 -900
281 369 -678
16 417 257
151 539 -309
338 774 -477
366 485 -891
140 270 -149
259 209 951
253 236 299
401 690 -632
164 623 -51
136 798 840
822 436 225
635 62 764
253 688 -216
540 562 -379
216 512 -871
673 256 279
244 765 524
419 773 961
756 458 143
686 577 773
330 580 -128
775 35 -250
65 390 -6
732 499 -301
183 830 790
706 202 -598
179 316 -480
757 720 -146
143 792 8
788 443 469
440 419 699
639 731 890
566 828 -949
519 378 883
667 286 346
734 211 -253
7 813 921
777 623 -202
318 674 -277
409 258 507
752 303 -474
69 530 595
698 350 -551
34 801 573
179 596 -386
281 428 502
608 404 20
723 562 -492
42 26 358
392 481 265
828 812 499
453 425 -514
392 385 -497
193 167 -337
667 771 -846
151 530 -201
520 49 -512
55 466 361
56 14 -280
320 541 509
26 118 -315
445 378 -142
323 202 -606
671 4 -458
582 48 -848
298 592 -334
829 398 -587
697 594 586
319 147 628
677 187 701
654 546 -974
218 49 -206
64 586 730
172 154 114
555 816 -37
396 711 -233
151 582 250
728 692 173
376 686 252
548 446 22
208 451 766
743 433 -583
717 261 503
199 408 392
513 223 943
88 173 -410
488 680 -8
755 221 -637
17 437 -432
680 828 54
526 773 -394
705 189 -590
45 573 -97
644 239 -71
731 655 -364
535 155 637
200 625 -151
156 449 -212
744 808 530
200 436 464
334 813 719
408 64 345
689 709 672
270 301 453
221 642 -107
377 99 993
798 67 -40
517 148 889
387 540 -991
38 538 100
783 258 20
415 5 815
593 309 -454
772 246 -110
325 37 -998
729 779 734
671 554 745
172 110 -225
731 719 -563
561 97 -462
234 33 -672
66 714 -217
83 157 891
688 496 553
147 140 -87
429 549 -91
552 760 109
806 455 -483
506 704 -266
795 326 691
29 371 -778
625 739 807
356 519 -203
194 272 -765
409 624 97
52 629 -813
263 799 315
679 188 465
344 288 -393
230 762 -160
704 91 804
41 637 641
425 339 -180
205 591 -498
198 337 484
227 62 693
158 248 943
116 499 870
29 24 -725
687 735 603
197 268 -733
133 775 -929
88 469 302
547 495 85
673 61 -794
140 410 621
382 362 -781
24 316 32
36 283 494
281 244 -993
238 29 -407
702 561 76
313 237 606
535 310 -25
797 677 -380
113 453 -961
23 111 -584
751 253 912
484 237 671
26 59 -175
291 381 719
591 592 655
56 627 274
437 792 -428
62 469 -25
625 258 -807
372 594 296
317 151 -547
279 220 315
707 515 -568
167 324 671
433 11 -779
171 117 291
291 192 239
693 655 -726
806 499 691
651 453 -535
729 78 649
26 409 -606
477 634 775
731 760 -536
9 368 -129
560 238 321
10 797 327
603 731 918
716 349 -802
733 637 -476
182 376 -579
547 679 -899
559 830 -980
816 137 232
394 201 -923
401 570 48
169 7 435
584 583 -872
71 265 342
367 6 -642
46 299 795
190 217 28
584 490 214
396 220 -65
651 528 -516
528 729 220
528 787 200
474 126 173
331 19 -775
668 195 -432
35 688 469
165 741 370
766 73 -704
14 163 587
99 617 -525
466 808 358
304 334 -998
121 700 536
16 575 -709
696 729 171
431 526 -146
812 392 -929
445 50 -435
624 259 897
156 542 -631
743 65 -430
460 459 -860
569 473 528
64 276 -657
179 796 889
333 409 -340
390 795 586
408 186 -872
253 800 -223
23 349 269
162 315 -275
314 746 -948
576 809 891
532 743 329
696 538 422
178 643 689
77 331 673
122 313 137
156 517 -947
1 591 415
720 582 334
545 399 -471
125 781 -114
658 213 35
422 123 -999
252 114 -595
588 688 972
298 301 818
526 335 627
640 773 -646
314 495 556
111 819 -432
611 5 280
80 96 -419
207 22 170
695 194 367
617 540 154
681 186 -477
50 412 -381
228 572 606
162 143 318
363 474 -809
15 317 -213
143 529 539
743 343 -737
105 9 -195
318 245 -559
691 179 647
419 504 437
325 392 -352
772 575 -442
240 547 -455
619 100 -538
7 281 469
231 18 259
698 319 -246
572 829 -388
127 67 735
335 11 -299
116 542 -554
401 189 -232
563 22 514
183 553 904
192 7 -500
577 758 -52
656 37 -357
733 432 160
518 21 -321
775 803 -75
588 148 -360
710 86 317
197 53 -827
41 301 24
687 128 406
296 112 -481
260 298 573
124 74 570
199 808 655
313 480 -24
394 187 -915
752 690 -794
157 347 334
16 198 777
334 90 85
263 188 578
265 574 -693
567 783 -684
618 830 875
396 66 460
165 718 -80
639 738 937
488 324 -699
599 5 -285
121 626 -379
283 470 204
565 594 -355
735 718 854
365 132 326
544 363 -440
320 258 559
552 518 269
690 551 951
555 21 -627
560 689 8
649 210 -277
819 510 -411
238 681 674
200 550 -669
160 146 738
68 350 347
498 80 466
591 756 318
494 720 212
507 422 893
610 196 410
827 800 142
773 191 814
377 467 434
156 207 923
584 125 569
384 444 -480
111 272 715
578 720 -112
534 523 -188
804 504 -155
750 613 -975
545 361 -177
71 561 -850
161 706 955
137 311 -443
697 364 -650
155 413 -8
692 174 459
793 260 511
285 40 854
625 815 660
771 303 -957
710 388 168
711 321 -19
77 170 -849
433 748 383
448 119 734
797 56 -589
480 679 119
488 147 -524
312 730 -214
783 169 845
349 143 -286
531 329 -669
73 679 443
107 16 293
812 526 106
825 952
518 63 -639
555 639 729
404 529 181
586 366 719
344 560 -177
770 468 -590
505 276 975
89 181 -219
203 263 826
52 679 956
207 521 -514
824 352 924
547 670 -726
781 371 -474
778 607 748
625 62 353
537 677 -394
434 147 -819
90 332 -774
692 244 905
132 9 353
75 456 132
745 372 -916
790 320 25
526 604 904
535 176 -336
490 803 -523
159 700 434
63 249 227
539 609 -456
415 176 -46
91 240 533
524 48 965
1 575 911
313 521 689
739 147 -274
624 468 685
184 52 980
486 621 -893
650 504 993
219 593 820
67 296 450
749 777 733
22 399 626
730 524 417
268 671 -986
471 799 -877
355 782 798
711 625 564
509 724 564
643 118 931
572 536 661
554 224 424
661 642 143
83 198 639
598 190 -268
802 197 161
649 85 -364
456 559 -490
610 546 -931
649 421 429
578 154 -858
131 618 -280
117 359 910
659 533 -220
145 504 460
107 143 -752
74 310 -866
212 192 635
601 409 916
816 214 601
244 606 -951
400 605 355
190 496 -833
551 34 -885
87 788 -197
694 685 -36
14 299 473
567 55 -926
574 207 127
42 456 95
128 257 -472
482 727 929
33 321 -157
628 126 257
709 416 -327
1 703 174
269 96 618
79 599 1000
227 551 114
622 37 -840
152 488 -277
303 766 576
335 249 -822
493 203 -443
359 282 -501
202 459 750
318 669 71
592 516 -326
259 365 -944
283 632 521
481 414 -614
336 100 12
469 110 -419
90 481 -306
776 91 -971
142 750 902
596 612 667
584 236 -768
105 415 75
536 434 558
23 390 -529
453 17 -124
456 253 959
386 81 -221
174 486 705
6 749 840
821 101 948
397 188 35
100 706 -188
553 785 -116
598 286 -440
805 456 -962
380 352 604
770 684 -437
822 631 403
339 569 -687
500 474 395
778 789 736
58 803 -925
285 559 -651
658 345 5
545 713 -208
45 639 -489
576 608 -593
735 562 -733
415 797 -163
283 9 940
758 746 -107
799 450 409
789 595 85
462 10 26
581 457 557
100 770 146
702 309 -456
601 343 -457
392 51 46
640 688 436
619 71 579
7 485 762
608 196 -112
152 734 -273
65 502 907
604 825 -559
313 622 -48
104 73 466
106 277 -479
572 96 523
28 601 241
98 325 77
138 693 599
1 485 -946
226 522 953
277 546 -819
678 609 -617
721 625 -819
766 21 660
345 311 145
516 93 -439
228 23 693
156 34 955
327 295 45
775 611 -138
740 114 -185
222 438 -284
106 792 253
501 339 -545
268 332 -852
126 43 -153
92 777 -599
135 142 71
457 606 -37
724 147 -219
681 633 -957
85 572 -869
471 168 281
3 166 -222
58 271 -171
148 276 -435
138 665 -428
131 281 -256
521 564 498
235 595 -744
214 607 -955
687 705 -85
17 86 -457
130 90 145
379 494 67
146 14 246
213 513 -462
219 773 -28
783 550 799
734 223 -904
761 459 983
517 287 736
740 42 515
590 464 68
232 633 -437
484 818 -780
284 257 819
628 144 -315
83 150 -37
806 328 -841
659 146 992
753 171 742
94 643 -331
575 205 -949
540 375 -228
176 261 801
157 454 -538
790 733 -433
117 276 -448
348 98 -548
350 668 -425
262 264 -295
161 410 687
796 806 799
74 186 921
214 644 -659
359 206 549
250 794 734
343 623 448
99 26 -270
738 517 229
19 770 479
493 529 135
485 810 396
704 354 -265
113 369 -123
125 394 314
366 42 -232
627 112 582
417 57 -662
190 226 -922
96 256 -400
592 783 -717
760 616 -652
634 429 512
459 95 -899
456 137 407
672 640 545
66 368 214
633 651 453
587 382 895
490 360 465
115 767 971
712 554 -292
698 374 -854
81 250 979
40 798 67
311 142 -663
495 180 448
449 636 -760
675 752 -316
450 26 31
593 787 -188
804 202 -606
214 615 313
50 461 -581
529 449 972
766 602 -151
548 365 474
74 761 -665
127 249 388
359 233 -274
674 636 748
469 321 647
171 349 723
572 420 875
44 570 468
167 125 -777
564 169 -845
76 709 -530
253 590 -275
383 371 -518
96 708 -967
524 193 -804
416 785 -41
401 217 804
434 272 -143
546 587 -361
792 89 377
357 270 -962
331 209 -6
729 329 -629
367 685 -329
153 763 -464
780 784 39
677 552 317
625 695 -207
125 639 -243
54 764 -399
229 768 -604
794 335 641
251 768 40
792 269 482
655 156 -195
136 511 -622
555 651 -453
567 524 -570
288 753 -180
163 9 -356
777 648 868
456 217 480
252 493 -445
113 650 -360
797 81 290
224 4 93
336 793 -755
229 230 875
381 66 882
632 735 -297
810 614 -821
209 575 -321
710 166 525
499 450 218
10 710 -292
792 114 151
682 175 133
649 451 356
139 456 -46
155 82 157
266 746 -635
516 532 828
467 208 673
320 147 -558
62 539 787
330 317 509
182 20 494
269 613 -520
452 48 414
637 404 -867
712 309 283
400 519 29
63 186 -95
223 689 235
629 51 -52
641 250 -282
270 455 -119
346 43 -792
739 536 749
168 671 828
83 372 493
49 672 -848
434 498 894
577 655 656
279 702 303
645 148 630
473 129 579
146 196 -310
410 731 155
343 464 130
330 3 -544
38 290 -147
278 640 297
316 518 594
800 215 -898
675 600 223
397 8 216
430 656 372
274 437 -672
102 151 -957
816 463 -112
447 550 -814
223 289 785
801 522 90
139 435 -546
824 418 -832
246 577 -887
328 454 47
15 106 -256
559 301 -655
246 96 525
75 405 -272
532 29 -857
700 107 607
260 363 -417
176 303 866
455 636 377
54 786 246
500 144 -244
789 3 -139
114 821 302
465 682 107
399 630 -517
758 371 120
299 353 -322
798 131 -102
592 104 -562
672 249 -691
405 265 537
590 113 -848
243 241 -321
130 773 -659
742 688 -969
305 208 230
547 586 907
764 147 33
677 425 -669
763 196 -215
92 549 -703
210 693 859
29 130 -62
540 628 656
652 578 494
90 112 831
125 393 -653
7 355 -90
48 379 191
93 666 950
549 50 -739
787 343 -686
562 458 621
458 575 -540
23 597 -954
590 751 100
737 256 341
538 684 747
282 531 48
78 342 -856
740 163 -700
206 533 -42
303 283 -726
662 407 624
353 534 32
799 404 -1000
219 680 -168
511 210 -531
97 252 303
179 533 -189
272 87 -944
811 729 147
354 794 464
667 766 -57
249 18 543
347 246 789
282 306 734
451 493 543
357 359 541
787 146 283
767 810 802
401 751 -711
756 676 -420
690 46 -385
642 429 -234
704 3 -31
814 330 -718
760 1 731
44 444 457
823 332 -421
295 58 -684
119 30 -580
197 340 39
798 261 -292
745 313 456
93 371 675
795 547 38
467 804 -689
279 368 286
824 588 -702
523 688 221
331 774 370
793 286 -481
601 387 256
610 34 815
562 803 -499
249 490 -965
21 231 -23
222 212 534
819 770 900
574 381 634
693 560 -165
172 415 289
790 370 365
684 493 -402
170 631 -600
280 45 999
479 10 298
14 455 264
520 814 244
456 246 -923
475 624 -340
6 27 578
28 378 -590
697 163 705
105 718 -828
24 645 245
384 55 417
599 482 -253
379 782 -414
234 625 463
15 179 -182
484 423 -105
738 646 -389
286 444 318
818 761 -290
289 14 -222
391 291 -627
465 14 659
735 26 496
161 320 622
783 140 -110
605 51 475
559 572 452
390 198 975
816 159 39
392 794 -108
276 19 -661
808 109 119
543 276 -894
586 122 -651
32 590 393
313 154 201
627 357 341
82 567 -214
577 471 -21
570 219 -71
81 509 761
308 665 682
699 401 211
361 144 -60
433 135 -830
784 541 963
693 30 -581
603 3 -408
98 251 220
505 124 289
677 580 -790
783 439 -125
156 593 92
203 267 -346
219 184 -610
570 578 223
102 203 867
104 628 9
525 340 -917
126 563 -456
